CpG	Intercept	PanTcell	CD8T	CD4T	NK	Bcell	Mono	Gran
cg05714729	0.291056797761136	0.542070921088159	0.0436647118827309	-0.00412975569817736	0.118448953762532	0.0481238099769475	-0.204341181337796	-0.184611408051807
cg22319147	0.750788318495381	0.201069831546285	-0.0319999999570683	-0.00457192503736052	0.14891700886819	0.192829031523726	-0.471407738499566	-0.186238293449643
cg20089715	0.827859548002345	0.0824882271172522	-0.0128246984465309	-0.0107845921277925	0.0748901716609126	0.0846340308280929	-0.193827761038464	-0.0128683270134629
cg04121771	0.448510740788422	0.339921056794602	-0.0268925203086349	-0.0217804523098496	0.373131937551068	0.34802349418173	-0.346190995187636	-0.180296993584594
cg15836722	0.304392060897436	0.280001486550828	0.0211249055782709	0.0227649617561617	0.160264554995233	-0.0683442418576861	-0.170274432066143	-0.15112804453184
cg11795262	0.875444366672493	0.00434598329457366	-0.0699626500008074	-0.00368747495667867	-0.225219466648348	0.0407914999541261	0.0422604933079754	0.0426332208070045
cg22381196	0.399782937299876	0.57063976366409	0.0657250542368721	-0.0294896319694	0.556592184952523	0.569397274201087	0.377597500415892	-0.350266317803456
cg26206598	0.51970093324316	0.323286200238404	0.0087773666835104	-0.00278570844109399	0.264190476016515	0.10957108352105	-0.116072073137867	-0.168678195630875
cg10257049	0.269025666875985	0.390800062775681	0.0796751792164106	-0.0210127688833132	-0.0594833541044138	-0.0519264877871038	-0.206090018041612	-0.192825792629193
cg17271365	0.287247242483133	0.380533224336751	-0.0277453267858979	0.0306124679630458	0.250724022931703	-0.154717846649431	-0.159820960084383	-0.157792372283618
cg08223235	0.378827501773446	0.409271534256177	0.0986981714683316	-0.0353433032856282	0.200113469136491	0.197453948192821	-0.247386998823306	-0.221495957664357
cg02415431	0.170725687721292	0.333463125439724	0.0760885108616928	-0.0463308206045614	0.0344900406233173	-0.0718959320101337	-0.0899656329474009	-0.100065730839713
cg15248035	0.420556102002827	0.484550828348592	0.0274130432279772	-0.0331631104653018	0.48204544733369	0.498934376812113	-0.228068015337775	-0.316170349712826
cg16139316	0.298073216211263	0.614810430578581	-0.0252841389672184	-0.0342773999669143	0.142637282426337	0.253340541423996	-0.23598209776145	-0.242794655510217
cg07426848	0.854403107462301	-0.0270220706530865	-0.0699503292987011	0.025713100414104	0.0388459574580763	-0.552602695428805	0.0627847817272675	0.0608192459889181
cg22467534	0.114690286462801	0.183242006865978	0.07222466941138	-0.0158305038799614	0.110959765702093	-0.0774758145493907	-0.0766332878580701	-0.0677784898385359
cg21685427	0.625440880239029	0.289642094928571	-0.0207992691036361	-0.00846348804588268	0.298709521249066	0.316788269801017	-0.00429598780826576	-0.102756458687192
cg04451770	0.359676897400986	0.54220602412461	-0.00717200255062628	-0.0990111701625804	0.574701261393176	0.359505551072439	-0.288455676360778	-0.309899717704703
cg14088811	0.302710778656745	0.429147423442158	-0.00243021660460093	-0.00624399135814498	0.122057396800783	-0.236839994520038	-0.242042838662858	-0.207299399653182
cg13745346	0.349348122218187	0.310055994459199	0.0594782333322567	-0.0237596791727957	0.292626523218855	-0.087509922213082	-0.12270302221554	-0.183140808460261
cg19906550	0.387834077902799	0.340340818403115	0.0404056517994682	0.0507580162851787	-0.0976240715485559	-0.116034408518883	-0.338097612481773	-0.331451648019975
cg02374486	0.613064743586185	-0.346093172761405	-0.139787109603618	0.0527486454221007	-0.485866296881886	0.217115588086556	0.222888538182062	0.231103890444429
cg26306976	0.576763685711247	0.292222089295205	-0.0537300329878206	0.0277848306459325	0.305563582464008	0.301506150428412	0.326154891438881	-0.284434715361277
cg17044311	0.62777756078635	0.222070132600688	-0.0415552857256683	-0.0237832800422887	0.2164455497977	0.223168029990549	0.118631438995275	-0.25713976362659
cg06645778	0.298532303668854	0.565410546381514	-0.0226385999715295	-0.0882434625064784	0.474353941985196	0.158477546358245	0.347808296368981	-0.20870226494425
cg02512860	0.476123271292884	0.434510586358584	0.0308331509917065	-0.028813333917908	0.358441154048163	-0.122653778821691	-0.355731702985558	-0.077626554850593
cg26105232	0.252227429642594	0.393373543761252	0.0082598070887167	-0.0116143941216192	0.355138477865806	0.192716387755001	-0.110874873618084	-0.125881559295802
cg26861460	0.27120744702053	0.563602227451866	0.00354105498934283	-0.0396930778477444	0.32968878181426	0.501353313615282	0.0696018865214947	-0.207299956470396
cg22534509	0.54529932485796	-0.372749887686375	0.0993083491861077	-0.0885129650293131	0.117264193282883	0.0709196063905687	0.130749169953158	0.262337773813956
cg07525077	0.260942196271142	0.419181170444575	-0.124964716661388	-0.0593102417208077	0.551660085822576	0.51737947047585	-0.193401714237286	-0.193091664991574
cg10758292	0.523352446525442	0.366483978048255	-0.209621249525968	-0.0115426810376815	0.390221030688958	0.395635730641283	0.410463679719111	-0.371103821238252
cg09134726	0.389250490992837	0.452579866623036	-0.0145753472631015	-0.0371594902340528	0.43701588650765	0.442271472755354	-0.304679461781002	-0.310564287180622
cg17173423	0.27181920030282	0.300972967265464	-0.0760004759600138	0.000963291718041653	0.26069804137329	0.325947169908794	-0.194891131674876	-0.196469951803798
cg01618660	0.630542074069779	0.295119009274852	0.00889261665072663	-0.00375610834178675	0.295405098662747	0.269344075945982	-0.217824774074241	-0.254318261564377
cg06407137	0.829132975316498	0.0814544291997323	0.00489820092343158	0.00596289967618399	0.0800088406384554	0.0838106303212306	-0.334346844431004	-0.0101316625162139
cg21917349	0.614552011115155	-0.353571944469041	-0.123174966684473	0.228223283353575	-0.505229299279226	0.197785655522345	0.217539768852629	0.221599538879595
cg05546038	0.736389711001458	0.222516834928552	0.0059828267943863	-0.0110318558440528	0.210022907651526	0.220105903010779	-0.162190413635189	-0.143940281560002
cg07156669	0.329912231033639	-0.292597203352005	-0.0015378106840538	0.0287243931619172	-0.250249265910778	0.174965157197784	0.182200130688351	0.22499633711851
cg21581873	0.0931173386785709	0.0853675178033493	-0.0348200248926451	0.133443332393598	0.0132904647258459	-0.0377513210812802	-0.0430673055806041	-0.0477399339702353
cg04523589	0.68261801872212	0.208902439716799	-0.0628327675416624	-0.00768000726092373	0.244821317456041	0.231983690988039	0.14282840011991	-0.168697786996463
cg15958424	0.398190166678059	0.308434083294561	-0.0169418999665745	-0.0441976499789281	0.24180887873898	0.0378148333225749	-0.333354176682098	-0.320784024228486
cg23867494	0.535882954293691	-0.29534595876233	0.109965218622923	-0.0889159853563471	-0.203965746288718	-0.0201252588465261	0.155630843433322	0.143433880508998
cg06630241	0.381976411107541	0.307377238922049	-0.0963373499985831	-0.0905647375342914	0.419005997964401	-0.150215511092889	-0.169717751103194	-0.161402336091675
cg24489015	0.380129187267102	0.426225534753426	-0.00170556226706451	-0.018813041603973	0.412230420282215	0.481061459089169	-0.0926342701242635	-0.269969137883265
cg10465696	0.195687242807764	0.281663717731316	0.0533140361925321	-0.0712609669028919	-0.0268320106139359	-0.0813225059419783	-0.119631544316513	-0.10104617185197
cg05000446	0.298089929600322	0.437202503786438	0.012295066687523	0.000675329122433915	0.384466979605365	0.434835837120098	-0.178130943597939	-0.163198029558802
cg01031251	0.609402261763612	0.221943256495006	0.00461943628117437	-0.00722229609676041	0.238373939188611	0.228436961506607	0.124203972389141	-0.165768166588332
cg17468997	0.310228062182828	0.461224118819978	0.0461361529949418	-0.0174450449909963	0.0634111338256404	-0.266435349874403	-0.235662452928434	-0.22491978249053
cg10001720	0.418930928455683	0.318675204113806	0.0609743526975422	-0.0426348812103992	0.387229407965783	0.365564832685864	-0.236973460272713	-0.207678252373396
cg18390025	0.309430772360966	0.383637898210084	0.0178966483821303	-0.0383566438746885	0.278850636015992	0.300460896476342	-0.197784218316791	-0.222216550558027
cg22679120	0.622466911105109	-0.0227639944332399	0.00961353337172792	-0.0382778916729115	0.0305106979776139	-0.466988489440854	0.0171958289095499	0.0407106513791802
cg15361231	0.394665177812053	0.401342277993523	0.0317961360647659	-0.0170488745454541	0.360649666570198	0.31135115703742	0.195734063883251	-0.24886719442079
cg04353769	0.357907566454718	0.508408633994426	-0.0152306495340672	-0.0163105504804972	0.414326052509195	0.310633900599318	-0.308231666080145	-0.292094484958197
cg27347104	0.64952271476764	0.194926318610755	-0.0339944832035676	-0.00941582083101779	0.140079449107	0.155202401930461	0.0157107252782873	-0.0597421772734725
cg04183425	0.71816202111538	-0.508028327279161	0.0297245245783944	0.00157509988582346	-0.122752353563245	0.105846735514723	0.145802290482241	0.115522811006873
cg01963696	0.483549155548957	0.309193411116412	-0.0329986166284471	-0.00786769166586746	0.275258099112679	0.217465561109406	0.0233947044188118	-0.176219555552736
cg18152830	0.904233369218247	0.0142711224760082	0.00642407715761234	-0.0731631179992216	0.0328193419771849	-0.531302549393438	0.0457448630312159	0.0358271919402578
cg22045288	0.331652382472988	0.443727449432699	-0.00667246960398062	-0.0736006060485223	0.351098988551196	0.117726805317431	-0.235858537305983	-0.243092139218564
cg02863947	0.382956439192015	0.504936060296397	0.0249875761587257	-0.0378158824580838	0.436187637462283	0.47084350227079	-0.245706014989914	-0.28460305999836
cg21283680	0.436833033305677	0.422194750105429	0.014034616624534	-0.00231189590740618	0.392589566787527	0.424542933417333	0.214332846742747	-0.288798383242998
cg25050026	0.189538248766963	0.294666641710159	0.105036100637383	0.0676814426370176	0.0835549351377954	-0.0259105825423948	-0.139162072103834	-0.145561329047276
cg24474182	0.443506516369344	0.399796596684445	0.0187444795210424	-0.0103309109964461	0.377645117195408	0.246729338541575	-0.292052085088903	-0.289389601228389
cg12788313	0.518004660806175	0.438014094655525	0.0103876295326659	-0.0226966881680184	0.41029612584096	0.439038336665611	-0.00813569444322929	-0.22557689429009
cg13277939	0.377829277762593	0.426101755624521	-0.0119851333468684	0.00128846661035269	0.325540913186365	0.145805072265952	-0.226566897761572	-0.238166900236914
cg01182697	0.207508294779121	0.448410269569895	0.120872263479294	-0.0377373710646873	0.0163528813608385	0.00872846358114835	-0.137991534485107	-0.138928589540457
cg05106502	0.377949541109947	-0.350420114302083	0.000267332582028836	0.00579226920159553	-0.315259480713378	-0.232696513742538	0.18257867847263	0.183430136040346
cg14070162	0.332662061310409	0.330565071223215	0.0997301432212842	-0.0557990131567871	0.0516581672358584	0.00891997235902336	-0.105256640185707	-0.106669859477791
cg19601328	0.333976498927536	0.440901194015375	0.0973597550996866	-0.00625945354735387	0.13719729431775	-0.121458870518994	-0.202341409589082	-0.202843865650755
cg09453312	0.574156009114464	-0.444775964732067	-0.0250503180652214	0.0359127020312868	-0.435895785523597	0.206037106123604	0.164036619192008	0.151008703313683
cg01718139	0.390965085168693	0.431408098217242	-0.118216583319744	-0.0361564833958697	0.40878875123159	0.477190464864882	0.341691594846972	-0.305227635146124
cg03763616	0.233569512947092	0.359268955596794	0.0269187213665019	-0.037391009803716	0.0184836862841729	-0.156125171095298	-0.13130659201419	-0.0908375411766933
cg15376097	0.350835294565264	0.287348667915066	0.0232015890286522	0.0101279140548999	0.242822453760825	0.0839958900190207	-0.15124576530474	-0.117703074472996
cg09001777	0.213608017525725	0.307344433406198	-0.040522598285645	-0.0237291123199387	0.351708986865201	0.219936968774208	-0.13142583667533	-0.181640283703344
cg04759756	0.698001573690451	-0.455767524348845	-0.0646442899663764	0.106266075436128	0.00879185515330651	0.243085715832904	0.235180199352722	0.237420560111927
cg00333528	0.212311048535765	0.436259864617361	0.0172035220969936	0.00549059489138041	0.0703067003983427	0.0921787269262549	-0.147717948593674	-0.15282519200031
cg20802392	0.678008153703527	0.174120798974855	0.0337214640076721	-0.00903695829815384	0.165584143641504	0.158146663372709	0.019735864566456	-0.085258628644879
cg12044210	0.852571018519914	-0.46440533519787	-0.261448333330798	0.396697316679573	-0.71991825032954	0.0936682648004733	0.109343181460991	0.0986158189814053
cg22252999	0.441962307809169	0.353879419139628	-0.0159009280865245	0.00564976618497051	0.375091057528548	0.431637465947194	-0.137548011379607	-0.251935468806676
cg15447486	0.437261509758292	0.477144622847275	-0.00818487596013898	-0.0175044917253757	0.464028010467075	0.354962602789134	0.0340671639128979	-0.29807497653465
cg26540515	0.697636195568843	0.188182976107648	-0.0248944640147085	0.00722378623209711	0.222037898303135	0.208872440768001	-0.195534221505193	-0.158078721938843
cg13500819	0.620933814811227	-0.180534184825378	-0.168811780002544	0.163474007516796	-0.516294059149807	-0.575263503153156	0.135358045160332	0.146077622687705
cg00648883	0.20790323570272	0.350977795045584	-0.0420031120468125	0.0369717790565315	0.341703014524889	0.0596597322758692	-0.112685777417672	-0.0912815677956093
cg00795812	0.625330725930945	-0.501559387607075	0.0171306366676397	-0.031043420824146	0.0555376285878291	-0.104952042613808	-0.26671132592908	0.316659061558958
cg12014417	0.283481490672671	0.418787146881808	0.0266354451920129	-0.0110301258941486	0.38315316555814	0.501138242694987	-0.174082957096245	-0.18803228228079
cg15352315	0.306124215384396	0.325171022697998	-0.0116688390981687	-0.0565999436743888	-0.0734580244342881	-0.0814714483644948	-0.236201676360471	-0.219771391356838
cg16872071	0.19902200368846	0.270088996350604	0.153290000082889	-0.0394584125294492	0.428196241626233	-0.160912632012211	-0.171816741640502	-0.166792291152214
cg22438810	0.478022988717252	0.320265072564273	-0.122843498081643	0.00699288842724231	0.351700651436402	0.339374610468848	0.364603003605792	-0.263103201630716
cg12613344	0.694348368729501	0.233272987137119	-0.049177580080238	-0.0189263351605282	0.200175716430604	0.230347615049679	0.0731662180630157	-0.183559496661119
cg27443224	0.702133389763393	0.0566050181193167	-0.0496909702884664	-0.0272264514519773	-0.011493953471182	-0.0721617427354809	-0.536286038923892	0.0776062165393154
cg05681757	0.41985219258719	0.295414690758472	-0.0688044333233134	-0.0416585458471371	0.398754216537767	0.415754457435192	0.271194887423665	-0.236777792575732
cg04430204	0.65347872961453	0.205871770426419	-0.00836814997285655	-0.0228228875535888	0.183232443147354	0.204480153710127	0.118599290387554	-0.186480404602253
cg10057295	0.30467776657688	0.311191333654249	-0.0491974501005362	-0.0311011751580282	0.00898325164035511	-0.168394332933895	-0.227975426180412	-0.207960080174881
cg14435807	0.392096559216746	0.422493836047328	-0.0175727928927521	-0.0123711470399744	-0.101495524544977	-0.10793567227659	-0.201120970336587	-0.154324422182663
cg07509155	0.33100574560606	0.208516058681688	0.108544926842997	0.0566652831901703	0.0517354678440906	-0.0620346228515792	-0.119861570144361	-0.19861148301586
cg06317209	0.358259794870262	0.441094086156088	0.0121720754937814	-0.00200344483620251	0.473465288810315	0.479567414647969	-0.220235948053821	-0.214577644515298
cg17296078	0.215044870612447	0.360737334473008	0.060117678591104	0.0470187670274009	-0.0665869570917128	-0.0661002986263812	-0.174531808929482	-0.172206217167773
cg06625767	0.547149665458233	0.418787407682244	0.0434432807345284	-0.0423024457890423	0.385711516363619	0.408437291042571	0.127472841263909	-0.291212775941022
cg00899659	0.27649270697285	0.455846455521104	-0.0325531290228914	0.104778287223012	0.231474237566119	0.139170027926086	-0.187906635139103	-0.188768896518433
cg01278291	0.369520907854365	0.386832363360113	0.0626491495201586	0.0368185500938351	0.273309739600163	-0.304948425756522	0.0157232903826483	-0.184686535928098
cg01526089	0.485895240624392	0.331653439548268	0.0374362724909111	-0.00603663043156631	-0.281478161941137	-0.0739065508407858	-0.449760659757536	-0.425042357224468
cg16935609	0.491983548838773	0.244765406528163	-0.0237514654351969	-0.0492502499003206	0.22606611237821	0.118896622839387	-0.185335751914837	-0.164162495796837
cg17813891	0.523624388902069	-0.432008290608558	0.00340800668726745	-0.00434002954319111	-0.350237106216122	-0.196551472271887	0.240782831100702	0.267804236055528
cg16545105	0.384705461243349	0.38094650950445	0.0554437789391304	-0.00990129502905566	-0.0206056642746296	0.0722651973040852	-0.21655931083593	-0.191184204400311
cg16989646	0.305014052217423	0.300921225728245	0.077193194658643	-0.00429936640622022	-0.142338554371391	-0.231000905429009	-0.216508903300086	-0.206351065609443
cg03085312	0.273933259861415	0.221300103438774	0.0534026784869497	0.0920188629515506	-0.109927485940922	-0.0875283826909669	-0.151482689549243	-0.12274935589701
cg03860768	0.76277719639975	0.0551735291494626	-0.0433088625584695	-0.0104347409686388	0.100961491297258	-0.664103819399923	0.120683462197187	0.0930196093668223
cg04586023	0.286143982255375	0.185461403890832	0.046559911883442	-0.0250410538360656	0.0173923868036686	-0.0240814693800313	-0.147715131133047	-0.145920804150187
cg00615377	0.216275514503328	0.281180950067459	0.0639301700272954	0.0530392306293178	-0.057572261773399	-0.0283639848826393	-0.152683410759247	-0.129527354467856
cg17461214	0.711307566669068	-0.0076356833378701	0.0287423666687882	0.0428285916668015	-0.384975275792296	-0.483173683351885	-0.0123558666827569	0.0753178083268349
cg02939139	0.442253300002182	-0.307154333341947	0.0133420333250926	-0.00660708291650458	0.0857388364005429	0.0267048666600729	0.178646639987435	0.138507575000094
cg10236239	0.256869772630368	0.338336973648967	0.0736867693658517	0.0583606201376822	-0.0191477603016432	-0.00112881117670519	-0.174106325191049	-0.169195551589206
cg22322184	0.510292289600632	0.233385367045862	0.00948998652305607	0.0134741253326835	0.197766216477589	0.235275087910305	-0.150478436406011	-0.155645457501498
cg13745870	0.512697899990966	0.121383450036332	0.02516060001564	0.00553488745399193	0.085127745502173	0.193472600014439	-0.237855259974597	-0.0894292124780226
cg22844623	0.868715059264886	-0.0845955926144334	0.0173235333503458	-0.0203996291475255	-0.277871522951788	0.074050874056431	0.0700968607448429	0.0572044032225473
cg15952487	0.617614056702684	-0.269614570771951	-0.0201426366073461	0.0204688383499079	0.119603418645622	0.19583692701043	0.159846558602968	0.0831243472914735
cg00278366	0.309414576118097	0.12888595334665	-0.0952056881334752	0.000300739557908266	0.241269954732278	0.302047320955455	-0.206587446002974	-0.130286592649889
cg02490034	0.323657246389749	0.483673917071783	0.0217998160207758	-0.0115219718768128	0.256804134056112	0.332851834734708	-0.156011093117743	-0.197828717802815
cg05826823	0.754920293716255	0.150810484867406	-0.0253996200761612	0.00675713863973751	0.142449350678276	0.153156098203552	0.053446303372682	-0.131582376548574
cg23547429	0.271882483518769	0.374036789095298	-0.0988818251161952	-0.00186769157713573	0.445917747553827	0.0487081372725245	-0.233614125271546	-0.227617796948214
cg19342782	0.163533583664211	0.418591699729529	-0.00143713338174134	0.0322150541865475	0.332691980144788	0.263043149811643	-0.102650613519085	-0.101130204921033
cg22016649	0.22248409104303	0.282016243940627	0.0167227621796081	-0.022783870006108	0.233507710828086	0.217487334235007	-0.0427461244574267	-0.16818537276283
cg06806711	0.265911422789384	-0.154621655989652	-0.0352738604251889	0.0290367952568876	-0.210432007126347	-0.218202240961373	0.0586580623419242	0.125677186333054
cg13765961	0.58233484521659	-0.202128529573652	-0.126508357968776	0.0685155414740318	-0.436790200715461	-0.507565258240095	0.132905520674977	0.147368347648087
cg05338167	0.663407681549947	0.204027464507635	0.0340048961850821	-0.0127267094481402	0.161252513745474	0.133236603330537	-0.0978663009402858	-0.117403333078763
cg20017147	0.307449963398904	0.334844891198229	-0.0660975176127022	-0.0385731974933125	0.236837828590131	0.359296127110815	-0.134379309991286	-0.154547490771309
cg21019522	0.289480422189609	0.323579877853852	-0.0430422499495904	0.0586099624761454	-0.13766870744838	-0.0623533888164757	-0.253179000174409	-0.241578159679162
cg24453664	0.383053916982158	0.390713392090432	-0.000219296673860856	-0.00666833042517951	-0.0895729399935175	-0.0686690448636416	-0.321539334574871	-0.299107841816724
cg23760945	0.641493811164762	-0.325228044658952	0.0258727337365706	-0.0093384041163957	-0.0542305205296601	-0.415316627995051	0.151289468759131	0.163135263616021
cg15146752	0.434765160978047	0.401191725898	0.0999368751491932	0.0242403094454232	-0.0766915402981633	-0.0818862593139948	-0.158825006789774	-0.177484358872899
cg04790129	0.201605325411481	0.189181290274369	0.0273590071425225	-0.0312268720855949	0.196400052270172	-0.0404101181227712	-0.00538793657581426	-0.125565172182979
cg26215727	0.350094516355925	0.288022993507822	-0.0201303264476984	-0.0222747048765387	0.179036155600353	0.322762348831467	-0.0947461375690102	-0.18469567959411
cg06244417	0.612081389674204	0.204797496248669	-0.0439880325654189	-0.0282533268702781	0.269537258568233	0.253776418354586	0.0368793587161164	-0.128957051434237
cg07220939	0.446348288132646	0.431836471551739	0.0404073612895079	-0.00323776707639071	0.401427900996375	0.407489746921081	0.0850916298059533	-0.234689550391093
cg15552238	0.227969806810917	0.262756661266028	0.0101544437387129	0.0206666076836735	0.104552789269251	-0.14316053053485	-0.144969425873481	-0.138479443748472
cg07026910	0.645016399030772	0.229869344797858	-0.00330285672085638	-0.00699805568921749	0.22189377347957	0.233076722182097	0.146715665973669	-0.160712023965635
cg05961212	0.220761336933219	0.309979371428822	0.105425348104098	-0.0186977812706965	0.00531733520868059	-0.0729658847612466	-0.107459921362581	-0.100120839453573
cg09419900	0.312664085211964	0.324553569826347	-0.065918800787092	0.131198366010046	-0.106238962435648	0.174406963095462	-0.0552584587963875	-0.148098260068698
cg00666746	0.264854318417239	0.365702356756716	0.0699006726800842	0.00474292441118759	-0.146469789895776	-0.103340811951423	-0.189996372036361	-0.190502300599378
cg11176095	0.137527531796534	0.154418774340592	0.0896040566304027	0.0015986207946712	-0.0190182020991517	-0.0455205526324621	-0.0631330424893838	-0.0583854928798635
cg15784615	0.558234670351278	0.335933796359123	-0.00542006661820459	-0.0137245042091852	0.149858347799652	0.00578652969553711	-0.275815310307079	-0.242874582832871
cg01578324	0.229044608300963	0.302260033443565	0.104753027933693	0.00534614757761026	0.106351412019651	-0.0092977444054493	-0.158961806582886	-0.157080913672391
cg05445326	0.832523756698227	0.0305628498947291	-0.0130340197538657	0.0545475467913666	-0.00101450581585645	0.0578360334892968	-0.610885554206028	0.0723023640731267
cg01402255	0.288406902189564	0.478180564512449	-0.00762681653802509	0.00609118329055868	0.391584979842787	0.435960664539896	0.280261837799365	-0.228048567158477
cg21842274	0.307075376322223	0.289880862930626	0.0133245022348379	-0.0276271666921178	0.0641324904402978	0.0813447534889024	-0.129426355290037	-0.135820504226396
cg23984130	0.833395678556563	-0.0160272332737278	-0.084395440659153	-0.0235687354516903	0.0326841133514685	-0.534170679103175	0.0400198218826546	0.0646429286207342
cg12459502	0.46994569352289	0.242049899307942	0.0941592049727135	0.0262608000078992	-0.0764228699029249	0.453128538591487	-0.385515050698906	-0.182534176167018
cg13555884	0.801681166904909	0.146047588652264	-0.00366732967117582	-0.0122962758589235	0.141672435552114	0.154389673954928	-0.00445558802521892	-0.0638749759559761
cg17250929	0.481337182358253	-0.266601419432446	0.024420925445518	0.0418134602397685	-0.0744392623393857	0.190115026529761	0.0395711398653914	0.104132722736673
cg21492378	0.362460855546069	0.460627694477509	0.021881200005208	-0.0192259375230539	0.43412880812831	0.478840161135554	-0.19514973553965	-0.238168675539009
cg06394229	0.525826312749346	0.374758546494935	-0.0180994773802368	-0.0193889104962726	0.345930294871112	0.282378851763596	-0.0821165964272335	-0.221989983253161
cg17078393	0.574340685197755	-0.48794551355903	-0.000370586687433782	0.0031611683643528	-0.195268376150556	-0.498734686884414	0.31160979479998	0.303279114785821
cg01441777	0.503568948128521	0.394379818567873	0.0145748334061483	-0.00850374168596305	0.0736927245559358	0.116209651871245	-0.278850188096702	-0.250157448085125
cg12949760	0.453380120580801	0.386123237186948	-0.0232196021189493	0.0142349770354871	0.43323933501203	0.128680807318818	0.0355615713822636	-0.314661505870705
cg09418321	0.269327009432019	0.340646097317319	-0.15301930480288	-0.00131797195510399	0.559690964424378	0.569960122670888	0.570497232677356	-0.211885201398086
cg04790874	0.315779592578446	0.402226574143319	0.0387011833374923	0.0114380957730363	0.41899744377252	-0.277921625901351	-0.219593922601317	-0.217658902528889
cg02712878	0.363166811094242	0.27061520558944	-0.0129853166766154	0.0440949583405195	-0.0851794382699635	-0.0433306110657656	-0.14355813106712	-0.114446411100387
cg09076584	0.667606239331571	0.269794876696245	0.0155292801483923	-0.0249944643429933	0.246872980960621	0.065361955431253	-0.110661022872132	-0.1669867453109
cg10307548	0.366586362944908	0.32137407041731	-0.0199283832881479	0.00570265413840123	0.339143018982049	0.368394187096493	-0.315611816892881	-0.241116730425552
cg15344028	0.511526645701817	-0.392425926828256	-0.0206977854189607	0.0103260717880807	-0.351118057797579	0.221138444280983	0.157762108334767	0.0957659694059897
cg03311899	0.738010911000271	0.193914138925628	0.0174014504398097	0.00206077527196057	0.175211689601306	0.186552488814962	-0.165487731361903	-0.305852610966524
cg19464944	0.231090017931814	0.401720120653602	0.0201888826821686	-0.0516783246499184	0.0853888373415683	-0.0564552547934783	-0.184906064672075	-0.1845964498834
cg06200697	0.636541422215407	0.300479444460086	0.00576013335016171	0.00454885832283641	0.222609895988815	0.0500000277926006	-0.209695302232518	-0.134636772193934
cg02332073	0.225665983096891	0.324384436265515	0.0402740781335736	-0.0202788553345377	0.309701249056871	0.342666836963631	-0.151614234702166	-0.139939241905175
cg18303397	0.452077288895246	-0.0616873889126346	0.296698750053646	-0.21782865374103	0.303365501932502	0.3889180777427	0.196365011106571	-0.0152863264071052
cg23889010	0.42192668805549	0.43105038873305	-0.0535524165029061	-0.0245879893965726	0.428876550927061	0.455930974835487	-0.166526834715835	-0.300002010657143
cg17105014	0.203755841769218	0.383374991777445	0.0962544167279198	0.0576925289953161	-0.0166517325067744	0.0141226417095763	-0.156900749622183	-0.150370170378573
cg13765621	0.201696507380464	0.420090642608644	-0.020498249891432	-0.0113376999690368	0.442016311069435	0.106698992699956	-0.165260843283443	-0.14841745991225
cg03139377	0.475312983184637	0.218517048859513	-0.00717859025427102	-0.0404814971987801	0.200635914994228	0.195502606104943	-0.374922407811105	-0.11680754209902
cg12311132	0.330372982503141	0.198977166692801	0.0810858798356946	0.0063910643902181	-0.021323820502249	0.067604341813467	-0.132526495604934	-0.113664435256793
cg25021247	0.456102411092852	0.273223588950412	0.0191445500121102	0.010105499965726	0.110619861704258	0.167340988928268	-0.129381611097144	-0.109441886083719
cg12286890	0.847057118530178	-0.0385885852464403	-0.333181983291814	0.0781312292194986	-0.503943891290219	0.0375189147624167	0.0464862014642149	0.0307728689355085
cg25957124	0.298967642418261	0.470646344045809	0.168213867747092	-0.056033691827313	-0.0135316120976754	-0.260982016152407	-0.255344000439179	-0.24354187182424
cg22088368	0.159203198812138	0.308642649276492	0.0119199808672994	0.0207997161687557	0.0265859970210797	0.0408032486526449	-0.0975846580511277	-0.10072844249638
cg00620024	0.650893040769855	-0.382179074202166	0.0872438333201501	-0.0233657916043269	0.150265531807668	0.174261625819287	0.186815839172621	0.187174021693767
cg04312209	0.299150063879082	-0.232334359552758	0.0546237917157627	0.0141280443671947	-0.218786307755745	-0.202673048244587	0.134833721259771	0.201779623145606
cg20535085	0.545208785280811	-0.354428777074916	0.0435545913523394	-0.114797052111031	0.266110114936477	-0.193230951956506	-0.00429416531834596	0.197173102056637
cg10977115	0.600010858583069	-0.469714203568605	-0.0812489825757746	0.171634245138926	-0.283095344121026	0.165477234314734	0.152752506776875	0.143135100670715
cg13265003	0.554578692558714	0.318829590852633	-0.00228618332752201	-0.00104083340775047	0.296848362134161	0.301462890805702	0.231149867495806	-0.320455717507662
cg25919221	0.509621730349536	-0.444770701740628	0.00788305313833404	0.0196712585744937	-0.198475366727357	-0.383009411592923	0.250533477247132	0.212046484512848
cg16745604	0.349806701952179	0.310117145839643	0.146613690095792	0.00406105642498361	-0.0654024315238532	-0.139058544334983	-0.18508339543015	-0.193603788122921
cg20191453	0.411692321810845	0.415979670268928	0.0671982478477193	0.031164348632501	-0.149875754808669	0.0680143898072423	-0.243747890640822	-0.218436970742896
cg11384427	0.695000055441404	-0.374936877710423	-0.0265534268360363	0.000562128650031013	0.0318821839841217	-0.364963236394712	0.189539199889218	0.183219147133766
cg22285621	0.193072559845535	-0.105917731441971	0.0316580053582183	-0.00413160696785631	-0.142170241186427	0.415544909241324	-0.133232766207663	-0.148385426337249
